"location","text"
"mund._1","περί@n-s---mn- κοσμος@n-s---mg- προσ@r-------- αλεξανδρος@n-s---ma- πολαπλα@n-s---fn- μέν@d-------- ἐγώ@p1s---md- θεῖος1@a-s---nn- τις@a-s---nn- καί@c-------- δαιμόνιον@a-s---nn- ὄντως@d-------- χρῆμα@n-s---nn- ὦ@p-s---md- ἀλέξανδρος@n-s---mv- ὁ@l-s---fn- φιλοσοφία@n-s---fn- δοκέω@v3saia--- εἰμί@v--pna--- μάλιστα@d-------- δέ@c-------- ἐν@r-------- ὅς@p-p---nd- μόνος@a-s---fn- διαράομαι@v-sapmfn- πρός@r-------- ὁ@l-s---fa- ὁ@l-p---ng- ὅλος@a-p---ng- θέα@n-s---fa- σπουδάζω@v3saia--- γιγνώσκω@v--ana--- ὁ@l-s---fa- ἐν@r-------- αὐτός@p-p---nd- ἀλήθεια@n-s---fa- καί@c-------- ὁ@l-p---fg- ἄλλος@p-p---fg- οὗτος@p-s---fg- ἀφίστημι@v-papamg- διά@r-------- ὁ@l-s---na- ὕψος@n-s---na- καί@c-------- ὁ@l-s---na- μέγεθος@n-s---na- οὗτος@p-s---fn- ὁ@l-s---na- πρᾶγμα@n-s---na- οὐ@d-------- δείδω@v3saia--- οὐ@d-------- δέ@c-------- ἑαυτοῦ@p-s---fa- ὁ@l-p---ng- καλός@a-p---ngs ἀπαξιόω@v3saia--- ἀλλά@c-------- καί@d-------- συγγενής@a-s---fas ἑαυτοῦ@p-s---fd- καί@c-------- μάλιστα@d-------- πρέπω@v-sppafa- νομίζω@v3saia--- εἰμί@v--pna--- ὁ@l-s---fa- ἐκεῖνος@p-p---mg- μάθησις@n-s---fa- ἐπεί@c-------- γάρ@d-------- οὐ@d-------- οἷος@a-s---nn- τε@d-------- εἰμί@v3siia--- ὁ@l-s---nd- σῶμα@n-s---nd- εἰς@r-------- ὁ@l-s---ma- οὐράνιος@a-s---ma- ἀφικνέομαι@v--anm--- τόπος@n-s---ma- καί@c-------- ὁ@l-s---fa- γῆ@n-s---fa- ἐκλείπω@v-sapama- ὁ@l-s---ma- οὐράνιος@a-s---ma- ἐκεῖνος@p-s---ma- χῶρος@n-s---ma- κατοπτεύω@v--ana--- καθά@c-------- ὁ@l-p---mn- ἀνόητος@a-p---mn- ποτέ@d-------- ἐπινοέω@v3piia--- ἀλωάδαι@n-p---mn- ὁ@l-s---fn- γοῦν@p-s---ma- ψυχή@n-s---fn- διά@r-------- φιλοσοφία@n-s---fg- λαμβάνω@v-sapafn- ἡγεμών@n-s---ma- ὁ@l-s---ma- νόος@n-s---ma- περαιόω@v3saip--- καί@c-------- ἀποδημέω@v3saia--- ἀκοπιάστος@a-s---fa- τις@a-s---fa- ὁδός@n-s---fa- εὑρίσκω@v-sapafn- καί@c-------- ὁ@l-p---na- πλεῖστος@a-s---na- ἀλλήλων@p-p---mg- ἀφεστήξω@v-prpana- ὁ@l-p---md- τόπος@n-p---md- ὁ@l-s---fd- διάνοια@n-s---fd- συμφρονέω@v3saia--- ῥᾴδιος@d-------- οἴομαι@v1spie--- ὁ@l-p---na- συγγενής@a-p---na- γνωρίζω@v-sapafn- καί@c-------- θεῖος2@a-s---nd- ψυχή@n-s---fg- ὄμμα@n-s---nd- ὁ@l-p---na- θεῖος@a-p---na- καταλαμβάνω@v-sapafn- ὁ@l-p---md- τε@c-------- ἄνθρωπος@n-p---md- προφητεύω@v-sppafn- οὗτος@p-s---na- δ@d-------- ’@d-------- πάσχω@v3saia--- κατά@r-------- ὅσος@a-s---na- οἷος@a-s---nn- τε@d-------- εἰμί@v3siia--- πᾶς@a-p---md- ἄφθονος@d-------- μεταδίδωμι@v--ana--- βούλομαι@v-sappfn- ὁ@l-p---ng- παρά@r-------- ἑαυτοῦ@p-s---fd- τίμιος@a-p---ng- διό@d-------- καί@d-------- ὁ@l-p---ma- μετά@r-------- σπουδή@n-s---fg- διατυπόω@v-papama- ἐγώ@p1p---cd- εἷς@a-s---mg- τόπος@n-s---mg- φύσις@n-s---fa- ἤ1@d-------- εἷς@a-s---fg- σχῆμα@n-s---na- πόλις@n-s---fg- ἤ1@d-------- ποταμός@n-s---mg- μέγεθος@n-s---na- ἤ1@c-------- ὄρος@n-s---ng- κάλλος@n-s---na- οἷος@a-p---na- τις@p-p---mn- ἤδη@d-------- ποιέω@v3pria--- φράζω@v-pppamn- ὁ@l-p---mn- μέν@d-------- ὁ@l-s---fa- ὄσσα@n-s---fa- ὁ@l-p---mn- δέ@d-------- ὁ@l-s---fa- νύω@n-s---fa- ὁ@l-p---mn- δέ@d-------- ὁ@l-s---na- κωρύκιος@n-s---na- ἄντρον@n-s---na- ὁ@l-p---mn- δέ@c-------- ὁτιοῦν@d-------- τυγχάνω@v3saia--- ὁ@l-p---mg- ἐπί@r-------- μέρος@n-s---ng- οἰκτίζω@v3saoa--- ἄν@d-------- τις@p-s---mn- ὁ@l-s---fg- μικροψυχία@n-s---fg- ὁ@l-s---na- τυγχάνω@v-papana- ἐκπλήσσω@v-prpema- καί@c-------- μέγας@a-s---na- φρονέω@v-pppama- ἐπί@r-------- θεωρία@n-s---fd- μικρός@a-s---fd- οὗτος@p-s---na- δέ@d-------- πάσχω@v3ppia--- διά@r-------- ὁ@l-s---na- ἀθέατος@a-p---mn- ὁ@l-p---mg- κρείσσων@a-p---ngc εἰμί@v--pna--- κόσμος@n-s---mg- λέγω3@v1spia--- καί@c-------- ὁ@l-p---ng- ἐν@r-------- κόσμος@n-s---md- μέγας@a-p---ngs οὐδέποτε@d-------- γάρ@d-------- ἄν@d-------- οὗτος@p-p---md- γνήσιος@d-------- ἐφίστημι@v-papamn- θαυμάζω@v3piia--- τις@p-s---na- ὁ@l-p---ng- ἄλλος@p-p---ng- ἀλλά@c-------- πᾶς@a-p---nn- αὐτός@p-p---md- ὁ@l-p---nn- ἄλλος@p-p---nn- μικρός@a-p---nn- καταφαίνω@v3siie--- ἄν@d-------- καί@c-------- οὐδείς@p-s---ng- ἄξιος@a-p---nn- πρός@r-------- ὁ@l-s---fa- οὗτος@p-p---ng- ὑπεροχή@n-s---fa- λέγω@v1ppsa--- δή@d-------- ἐγώ@p1p---mn- καί@c-------- κατά@r-------- ὅσος@a-s---na- ἐφικτός@a-s---nn- θεολογέω@v1ppsa--- περί@r-------- οὗτος@p-p---ng- σύμπας@a-p---ng- ὡς@c-------- ἕκαστος@a-s---nn- ἔχω@v3spia--- φύσις@n-s---fg- καί@d-------- θέσις@n-s---fg- καί@c-------- κίνησις@n-s---fg- πρέπω@v3spia--- δέ@d-------- οἴομαι@v1spie--- γε@d-------- καί@d-------- σύ@p-s---md- εἰμί@v-sppamd- ἡγεμών@n-p---mg- ἄριστος@a-s---md- ὁ@l-s---fa- ὁ@l-p---ng- μέγας@a-p---ngs ἱστορία@n-s---fa- μέτειμι2@v--pna--- φιλοσοφία@n-s---fd- τε@c-------- μηδείς@p-s---na- μικρός@a-s---na- ἐπινοέω@v--pna--- ἀλλά@c-------- ὁ@l-p---nd- τοιοῦτος@a-p---nd- δῶρον@n-p---nd- δεξιόομαι@v--pne--- ὁ@l-p---ma- ἄριστος@a-p---ma-"
"mund._2","κόσμος@n-s---mn- μέν@d-------- οὖν@d-------- εἰμί@v3spia--- σύστημα@n-s---nn- ἐκ@r-------- οὐρανός@n-s---mg- καί@d-------- γῆ@n-s---fg- καί@c-------- ὁ@l-p---fg- ἐν@r-------- οὗτος@p-p---nd- περιέχω@v-pppefg- φύσις@n-p---fg- λέγω3@v3spie--- δέ@d-------- καί@c-------- ἕτερος@d-------- κόσμος@n-s---mn- ὁ@l-s---fn- ὁ@l-p---mg- ὅλος@a-p---mg- τάξις@n-s---fn- τε@d-------- καί@c-------- διακόσμησις@n-s---fn- ὑπό@r-------- θεός@n-p---mg- τε@c-------- καί@c-------- διά@r-------- θεός@n-p---mg- φυλάσσω@v-sppefn- οὗτος@p-s---fg- δέ@g-------- ὁ@l-s---na- μέν@d-------- μέσος@a-s---na- ἀκίνητος@a-s---nn- τε@g-------- εἰμί@v-sppana- καί@c-------- ἑδραῖος@a-s---na- ὁ@l-s---fn- φερέσβιος@a-s---fn- λαγχάνω@v3siia--- γῆ@n-s---fn- παντοδαπής@a-p---ng- ζῷον@n-p---ng- ἑστία@n-s---fn- τε@c-------- εἰμί@v-sppafn- καί@c-------- μήτηρ@n-s---fn- ὁ@p-s---nn- δ@g-------- ’@g-------- ὕπερθεν@d-------- αὐτός@a-s---fg- πᾶς@a-s---na- τε@g-------- καί@c-------- πάντῃ@d-------- πεπερατωμένος@v-srpenn- ὅς@p-s---fg- ὁ@l-s---na- ἄνω@d-------- θεός@n-p---mg- οἰκητήριον@n-s---na- οὐρανός@n-s---mn- ὀνομάζω@v3srie--- πλήρης@a-s---mn- δέ@d-------- εἰμί@v-sppamn- σῶμα@n-p---ng- θεῖος2@a-p---ng- ὅς@p-p---na- δή@d-------- καλέω@v--pna--- ἄστρον@n-p---na- ἔθω@v1pria--- κινέω@v-sppemn- κίνησις@n-s---fa- ἀίδιος@a-s---fa- εἷς@a-s---fd- περιαγωγή@n-s---fd- καί@c-------- κύκλος@n-s---md- συναναχορεύω@v3spia--- πᾶς@a-s---fn- οὗτος@p-p---md- ἄπαυστος@d-------- διά@r-------- αἰών@n-s---mg- ὁ@l-s---mg- δέ@d-------- σύμπας@a-s---mg- οὐρανός@n-s---mg- τε@d-------- καί@c-------- κόσμος@n-s---mg- σφαιροειδής@a-s---mg- εἰμί@v-sppamg- καί@c-------- κινέω@v-sppemg- καθά@c-------- εἶπον@v1saia--- ἐνδελεχής@d-------- δύο@m-d---fn- ἀκίνητος@a-p---nn- ἐκ@r-------- ἀνάγκη@n-s---fg- εἰμί@v3spia--- σημεῖον@n-p---nn- καταντικρύ@d-------- ἀλλήλων@p-p---mg- καθά@d-------- ὁ@l-s---fg- ἐν@r-------- τόρνος@n-s---md- κυκλοφορέω@v-sppefg- σφαῖρα@n-s---fg- στερεός@v-sppama- μένω@v-pppann- καί@c-------- συνόχωκα@v-pppann- ὁ@l-s---fa- σφαῖρα@n-s---fa- περί@r-------- ὅς@p-p---na- ὁ@l-s---mn- πᾶς@a-s---mn- κόσμος@n-s---mn- κινέω@v3spie--- ὁ@l-s---mn- μέν@d-------- οὖν@d-------- κόσμος@n-s---mn- ἐν@r-------- κύκλος@n-s---md- περιστρέφω@v3spie--- καλέω@v3ppie--- δέ@c-------- οὗτος@p-p---mn- πόλος@n-p---mn- διά@r-------- ὅς@p-s---fa- εἰ@c-------- νοέω@v1paoa--- ἐπιζεύγνυμι@v-srpefa- εὐθεῖα@n-s---fa- ὅς@p-s---fa- τις@p-p---mn- ἄξων@n-s---ma- καλέω@v3ppia--- διάμετρος@n-s---mn- εἰμί@v3sfim--- ὁ@l-s---mg- κόσμος@n-s---mg- μέσος@a-s---fa- μέν@d-------- ἔχω@v-sppafn- ὁ@l-s---fa- γῆ@n-s---fa- ὁ@l-p---ma- δέ@d-------- δύο@a-------- πόλος@n-p---ma- πέρας@n-p---na- ὁ@l-p---fg- δέ@d-------- ἀκίνητος@a-p---fg- πόλος@n-p---mg- οὗτος@p-p---fg- ὁ@l-s---mn- μέν@d-------- ἀεί@d-------- φανερός@a-s---mn- εἰμί@v3spia--- ὑπέρ@r-------- κορυφή@n-s---fa- εἰμί@v-sppamn- κατά@r-------- ὁ@l-s---na- νότιος@a-s---na- κλίμα@n-s---na- ἀρκτικός@a-s---mn- καλέω@v-sfpmmn- ὁ@l-s---mn- δέ@d-------- ὑπό@r-------- γῆ@n-s---fa- ἀεί@d-------- κατακρύπτω@v3srie--- κατά@r-------- ὁ@l-s---na- νότιον@a-s---na- ἀνταρκτικός@a-s---mn- καλέω@v-sfpmmn- οὐρανός@n-s---mg- δέ@d-------- καί@c-------- ἄστρον@n-p---ng- οὐσία@n-s---fa- μέν@d-------- αἰθήρ@n-s---fa- καλέω@v1ppia--- οὐ@d-------- ὡς@c-------- τις@p-p---mn- διά@r-------- ὁ@l-s---na- πυρώδης@a-s---fa- εἰμί@v-sppafa- αἴθω@v--pne--- πλημμελέω@v-pppamn- περί@r-------- ὁ@l-s---fa- πλεῖστος@a-s---na- πῦρ@n-s---ng- ἀπαλλαξείω@v-srpefa- δύναμις@n-s---fa- ἀλλά@c-------- διά@r-------- ὁ@l-s---na- ἀεί@d-------- θέω@v--pna--- κυκλοφορέω@v-sppefa- στοιχεῖον@n-s---na- εἰμί@v-sppafa- ἕτερος@a-s---na- ὁ@l-p---ng- τέσσαρες@a-p---ng- ἀκήρατος@a-s---na- τε@d-------- καί@c-------- θεῖος1@a-s---na- ὁ@l-p---ng- γε@d-------- μήν@d-------- ἐμπεριέχω@v-pppeng- ἄστρον@n-p---ng- ὁ@l-p---nn- μέν@d-------- ἀπλανής@a-p---nn- ὁ@l-s---md- σύμπας@a-s---md- οὐρανός@n-s---md- συμπεριστέλλω@v3spie--- ὁ@l-p---fa- αὐτός@a-p---fa- ἔχω@v-sppama- ἕδρα@n-p---fa- ὅς@p-p---fg- μέσος@a-s---mn- ὁ@l-s---mn- ζῳοφόρος@a-s---mn- καλέω@v-sfpmmn- κύκλος@n-s---mn- ἐγκάρσιος@a-s---mn- διά@r-------- ὁ@l-p---ng- τροπικός@a-p---ng- διαζώννυμι@v3srie--- κατά@r-------- μέρος@n-s---na- διαιρέω@v-srpemn- εἰς@r-------- δώδεκα@a-------- ζῴδιον@n-p---ng- χώρα@n-p---fa- ὁ@l-p---na- δέ@d-------- πλανητός@a-p---na- εἰμί@v-pppana- οὐ@d-------- τε@c-------- ὁ@l-p---md- πρότερος@a-p---md- ὁμοιοταχής@d-------- κινέω@v--pne--- φύω@v3sria--- οὐ@d-------- τε@c-------- ἀλλήλων@p-p---md- ἀλλά@c-------- ἐν@r-------- ἕτερος@a-p---md- καί@c-------- ἕτερος@a-p---md- κύκλος@n-p---md- ὥστε@c-------- αὐτός@p-p---mg- ὁ@l-s---ma- μέν@d-------- πρόσγειος@a-s---mac εἰμί@v--pna--- ὁ@l-s---ma- δέ@c-------- ἀνώτερος@a-s---mac ὁ@l-s---nn- μέν@d-------- οὖν@d-------- ὁ@l-p---fg- ἀπλανής@a-p---ng- πλῆθος@n-s---nn- εἰμί@v3spia--- ἀνεξεύρετος@a-s---nn- ἄνθρωπος@n-p---md- καίπερ@d-------- ἐπί@r-------- εἷς@m-s---fg- κινέω@v-pppemg- ἐπιφάνεια@n-s---fg- ὁ@l-s---fg- ὁ@l-s---mg- σύμπας@a-s---mg- οὐρανός@n-s---mg- ὁ@l-s---nn- δέ@d-------- ὁ@l-p---mg- πλάνης@n-p---mg- εἰς@r-------- ἑπτὰ@a-------- μέρος@n-p---na- συμπληρόω@v-sppenn- ἐν@r-------- τοσοῦτος@a-p---md- εἰμί@v3spia--- κύκλος@n-p---md- ἐφεξῆς@d-------- κεῖμαι@v-pppemd- ὥστε@c-------- ἀεί@d-------- ὁ@l-s---ma- ἀνώτερος@a-s---mac μέγας@a-s---mac ὁ@l-s---mg- ὑποκάτω@d-------- εἰμί@v--pna--- ὁ@l-p---ma- τε@c-------- ἑπτὰ@a-------- ἐν@r-------- ἀλλήλων@p-p---nd- περιέχω@v--pne--- πᾶς@a-p---ma- γε@d-------- μήν@d-------- ὑπό@r-------- ὁ@l-s---fg- ὁ@l-p---mg- ἀπλανής@a-p---mg- σφαῖρα@n-s---fg- περιλαμβάνω@v--rne--- συνεχής@n-s---fn- δέ@d-------- ἔχω@v3spia--- ἀεί@d-------- ὁ@l-s---fa- θέσις@n-s---fa- οὗτος@p-s---fd- ὁ@l-s---mn- ὁ@l-s---mg- φαίνω@n-s---mg- ἅμα@d-------- καί@c-------- κρόνος@n-s---mg- καλέω@v-sppemn- κύκλος@n-s---mn- ἐφεξῆς@d-------- δέ@d-------- ὁ@l-s---mn- ὁ@l-s---mg- φαέθων@n-s---mg- ζεύς@n-s---mg- λέγω3@v-sppemn- εἶτα@d-------- ὁ@l-s---mn- πυρόεις@n-s---mn- ἡρακλῆς@n-s---mg- τε@d-------- καί@c-------- ἄρης@n-s---mg- προσαγορεύω@v-sppemn- ἑξῆς@d-------- δέ@c-------- ὁ@l-s---mn- στίλβω@n-s---mn- ὅς@p-s---ma- ἱερόν@n-s---na- ἑρμῆς@n-s---mg- καλέω@v3ppia--- ἔνιοι@a-p---mn- τις@p-p---mn- δέ@c-------- ἀπόλλων@n-s---mg- μετά@r-------- ὅς@p-s---ma- ὁ@l-s---mn- ὁ@l-s---mg- φωσφόρος@n-s---mg- ὅς@p-s---ma- ἀφροδίτη@n-s---mn- ὁ@l-p---mn- δέ@d-------- ἀραρίσκω@n-p---fa- προσαγορεύω@v3ppia--- εἶτα@c-------- ὁ@l-s---mn- ἥλιος@n-s---mg- καί@c-------- τελευταῖος@a-s---mn- ὁ@l-s---mn- ὁ@l-s---fg- σελήνη@n-s---fg- μέχρι@r-------- γῆ@n-s---fg- ὁρίζω@v3spie--- ὁ@l-s---mn- δέ@d-------- αἰθήρ@n-s---mn- ὁ@l-p---na- τε@c-------- θεῖος@a-p---na- ἐμπεριέχω@v3spia--- σῶμα@n-p---na- καί@c-------- ὁ@l-s---fa- ὁ@l-s---fg- κίνησις@n-s---fg- τάξις@n-s---fa- μετά@r-------- δέ@d-------- ὁ@l-s---fa- αἰθέριος@a-s---fa- καί@c-------- θεῖος1@a-s---fa- φύσις@n-s---fa- ὅς@p-s---fa- τις@p-s---fa- τάσσω@v-srpefa- ἀποφαίνω@v1ppia--- ἔτι@d-------- δέ@d-------- ἄτρεπτος@a-s---fa- καί@d-------- ἀνετεροίωτον@a-s---fa- καί@c-------- ἀπαθής@a-s---fa- συνεχής@a-s---fn- εἰμί@v3spia--- ὁ@l-s---fn- διά@r-------- ὅλος@a-p---ng- παθητός@a-s---fn- τε@d-------- καί@c-------- τρεπτός@n-s---fn- καί@c-------- ὁ@l-s---na- σύμπας@d-------- εἶπον@v--ana--- φθαρτός@n-s---fn- τε@c-------- καί@c-------- ἐπίκηρος@n-s---fn- οὗτος@p-s---fg- δέ@d-------- αὐτός@p-s---fg- πρῶτος@a-s---fn- μέν@d-------- εἰμί@v3spia--- ὁ@l-s---fn- λεπτομερής@a-s---fn- καί@c-------- φλογώδης@a-p---fn- οὐσία@n-s---fn- ὑπό@r-------- ὁ@l-s---fg- αἰθέριος@a-s---fg- φύσις@n-s---fg- πυρόω@v-sppefn- διά@r-------- ὁ@l-s---na- μέγεθος@n-s---na- αὐτός@p-s---fg- καί@c-------- ὁ@l-s---fa- ὀξύτης@n-s---fa- ὁ@l-s---fg- κίνησις@n-s---fg- ἐν@r-------- δέ@d-------- ὁ@l-s---fd- πυρώδης@n-s---fd- καί@c-------- ἄτακτος@a-s---fd- λέγω3@v-sppefd- ὁ@l-p---nn- τε@d-------- σέλας@n-p---nn- διάζω@v3spia--- καί@d-------- φλόξ@n-p---fn- ἀκοντίζω@v3ppie--- καί@d-------- δοκίς@n-p---fn- τε@d-------- καί@d-------- βόθυνος@n-p---mn- καί@c-------- κομέω@n-p---mn- λέγω3@v-pppemn- στηρίζω@v3ppie--- καί@c-------- σβέννυμι@v3ppie--- πολλάκις@d-------- ἑξῆς@d-------- δέ@d-------- οὗτος@p-s---fg- ὁ@l-s---mn- ἀήρ@n-s---mn- ὑποχέω@v3srie--- ζοφώδης@a-s---mn- εἰμί@v-sppamn- καί@c-------- παγετώδης@a-s---mn- ὁ@l-s---fa- φύσις@n-s---fa- ὑπό@r-------- δέ@d-------- κίνησις@n-s---fg- λάμπω@v-sppemn- ἅμα@d-------- καί@c-------- διακαίω@v-sppemn- λαμπρός@a-s---mnc τε@c-------- γίγνομαι@v3spie--- καί@c-------- ἀλεεινός@a-s---mn- ἐν@r-------- δέ@d-------- οὗτος@p-s---md- ὁ@l-s---fg- παθητός@a-s---fg- εἰμί@v-sppamd- καί@d-------- αὐτός@p-s---md- δύναμις@n-s---fg- καί@c-------- παντοδαπός@d-------- ἀλλάσσω@v-sppemd- νέφος@n-p---nn- τε@d-------- συνίστημι@v3ppie--- καί@c-------- ὄμβρος@n-p---mn- καταρράσσω@v3ppia--- χιών@n-p---fn- τε@d-------- καί@d-------- πάχνη@n-p---fn- καί@d-------- χάλαζα@n-p---fn- πνοή@n-p---fn- τε@d-------- ἄνεμος@n-p---mg- καί@c-------- τυφῶν@n-p---mg- ἔτι@d-------- τε@d-------- βροντή@n-p---fn- καί@d-------- ἀστραπή@n-p---fn- καί@c-------- πτῶσις@n-p---fn- κεραυνός@n-p---mg- μυρίος@a-p---mg- τε@c-------- γνόφος@n-p---mg- συμπληγάς@n-p---fn-"
