"location","text"
"Jovian.ep._praef.1","ὁ@l-s---md- εὐσεβής@a-s---mds καί@c-------- φιλάνθρωπος@a-s---mds νικητής@n-s---md- αὔγουστος@n-s---md- ἰοβιανός@a-s---md- ἀθανάσιος@n-s---mn- καί@c-------- ὁ@l-p---mn- λοιπός@a-p---mn- ἐπίσκοπος@n-p---mn- ὁ@l-p---mn- ἔρχομαι@v-papamn- ἐκ@r-------- πρόσωπον@n-s---ng- πᾶς@a-p---mg- ὁ@l-p---mg- ἀπό@r-------- ὁ@l-s---fg- αἴγυπτος@n-s---fg- καί@d-------- θηβαῖος@n-s---fg- καί@c-------- λίγυες@n-p---mg- ἐπίσκοπος@n-p---mg-"
"Jovian.ep._1.1","πρέπω@v-sppafn- θεοφιλής@a-s---md- βασιλεύς@n-s---md- φιλομαθής@a-s---fn- προαίρεσις@n-s---fn- καί@c-------- πόθος@n-s---mn- ὁ@l-p---mg- οὐράνιος@a-p---mg- οὕτως@d-------- γάρ@d-------- ἀληθής@d-------- καί@d-------- ὁ@l-s---fa- καρδία@n-s---fa- ἔχω@v2sfia--- ἐν@r-------- χείρ@n-s---fd- θεός@n-s---mg- καί@c-------- ὁ@l-s---fa- βασιλεία@n-s---fa- μετά@r-------- εἰρήνη@n-s---fg- πολύς@a-p---fd- ἔτος@n-p---ng- περίοδος@n-p---fd- διατελέω@v2sfia---"
"Jovian.ep._1.2","ἐθέλω@v-sapafg- τοίνυν@d-------- ὁ@l-s---fg- σός@a-s---fg- εὐσέβεια@n-s---fg- μανθάνω@v--ana--- παρά@r-------- ἐγώ@p-p---mg- ὁ@l-s---fa- ὁ@l-s---fg- καθολικός@a-s---fg- ἐκκλησία@n-s---fg- πίστις@n-s---fa- εὐχαριστέω@v-papamn- ἐπί@r-------- οὗτος@a-s---nd- ὁ@l-s---md- κύριος@n-s---nd- βουλεύω@v1paim--- πᾶς@a-p---mg- μᾶλλον@d-------- ὁ@l-s---fa- παρά@r-------- ὁ@l-p---mg- πατήρ@n-p---mg- ὁμολογέω@v-sappfa- ἐν@r-------- νικαία@n-s---fd- πίστις@n-s---fa- ὑπομιμνήσκω@v--ana--- ὁ@l-s---fa- σός@a-s---fa- θεοσεβεία@n-s---fa-"
"Jovian.ep._1.3","οὗτος@p-s---fa- γάρ@d-------- ἀθετέω@v-papamn- τις@p-p---mn- ἐγώ@p1p---md- μέν@d-------- ποικίλος@d-------- ἐπιβουλεύω@v3paia--- ὅτι@c-------- μή@d-------- πείθω@v1ppie--- ὁ@l-s---fd- ἀρειανός@a-s---fd- αἵρεσις@n-s---fd- αἴτιος@a-p---mn- δέ@c-------- γίγνομαι@v3pria--- αἵρεσις@n-s---fg- καί@c-------- σχίσμα@n-p---ng- ὁ@l-s---fd- καθολικός@a-s---fd- ἐκκλησία@n-s---fd- ὁ@l-s---fn- μέν@d-------- γάρ@d-------- ἀληθής@a-s---fn- καί@c-------- εὐσεβής@a-s---fn- εἰς@r-------- ὁ@l-s---ma- κύριος@n-s---ma- ἐγώ@p1p---cg- ἰησοῦς@n-s---ma- χριστός@n-s---ma- πίστις@n-s---fn- φανερός@a-s---fn- πᾶς@a-p---md- καθίστημι@v3sria--- ἐκ@r-------- ὁ@l-p---fg- θεῖος2@a-p---fg- γραφή@n-p---fg- γιγνώσκω@v-sppefn- τε@d-------- καί@c-------- ἀναγιγνώσκω@v-sppefn- ἐν@r-------- οὗτος@p-s---fd- γάρ@d-------- καί@d-------- ὁ@l-p---mn- ἅγιος@a-p---mn- τελειόω@v-pappmn- μαρτυρέω@v3paia--- καί@c-------- νῦν@d-------- ἀναλύω@v-papamn- εἰμί@v3ppia--- ἐν@r-------- κύριος@n-s---md- μένω@v3saia--- δέ@d-------- ἄν@d-------- ὁ@l-s---fn- πίστις@n-s---fn- διά@r-------- πᾶς@a-s---ng- ἀβλαβής@a-s---fn- εἰ@c-------- μή@d-------- πονηρία@n-s---fn- τις@a-p---ng- αἱρετικός@a-p---ng- παραποιέω@v--ana--- οὗτος@p-s---fa- τολμάω@v3saia---"
"Jovian.ep._1.4","ἄρειος@a-s---mn- γάρ@d-------- τις@a-s---mn- καί@c-------- ὁ@l-p---mn- σύν@r-------- αὐτός@p-s---md- διαφθείρω@v--ana--- οὗτος@p-s---fa- καί@c-------- ἀσέβεια@n-s---fa- κατά@r-------- αὐτός@p-s---fg- ἐπεισάγω@v--ana--- ἐπιχειρέω@v3paia--- φάσκω@v-pppamn- ἐκ@r-------- οὐ@d-------- εἰμί@v-pppang- καί@d-------- κτίσμα@n-s---na- καί@d-------- ποίημα@n-s---na- καί@c-------- τρεπτός@a-s---ma- εἰμί@v--pna--- ὁ@l-s---ma- υἱός@n-s---ma- ὁ@l-s---mg- θεός@n-s---mg- πολύς@a-p---ma- τε@d-------- ἐν@r-------- οὗτος@p-p---nd- ἐξαπατάω@v3paia--- ὥστε@c-------- καί@d-------- ὁ@l-p---ma- δοκέω@v-pppama- εἰμί@v--pna--- τις@p-s---na- συναπάγω@v--anp--- αὐτός@p-p---mg- ὁ@l-s---fd- βλασφημία@n-s---fd-"
"Jovian.ep._1.5","καί@d-------- φθάνω@v-papamn- μέν@d-------- ὁ@l-p---mn- ἅγιος@a-p---mn- πατήρ@n-p---mn- ἐγώ@p1p---mg- συνέρχομαι@v-papamn- ὡς@c-------- προεῖπον@v1paia--- ἐν@r-------- ὁ@l-s---fd- κατά@r-------- νικαία@n-s---fa- σύνοδος@n-s---fd- ὁ@l-s---fa- μέν@d-------- ἀρειανός@n-p---fg- αἵρεσις@n-s---fa- ἀναθεματίζω@v3paia--- ὁ@l-s---fa- δέ@c-------- ὁ@l-s---fg- καθολικός@a-s---fg- ἐκκλησία@n-s---fg- πίστις@n-s---fa- ὁμολογέω@v3paia--- ἐγγράφω@d-------- ὥστε@c-------- οὗτος@p-s---fg- πανταχοῦ@d-------- κηρύσσω@v-sppefg- ἀποσβέννυμι@v--anp--- ὁ@l-s---fa- ἀνάπτω@v-sappfa- αἵρεσις@n-s---fa- παρά@r-------- ὁ@l-p---mg- αἱρετικός@a-p---mg- εἰμί@v3siia--- μέν@d-------- οὖν@d-------- οὗτος@p-s---fn- πανταχοῦ@d-------- κατά@r-------- πᾶς@a-s---fa- ἐκκλησία@n-s---fa- γιγνώσκω@v-sppefn- τε@d-------- καί@c-------- κηρύσσω@v-sppefn-"
"Jovian.ep._1.6","ἀλλά@d-------- ’@d-------- ἐπεί@c-------- νῦν@d-------- ὁ@l-s---fa- ἀρειανός@a-s---fa- αἵρεσις@n-s---fa- ἀνανεόομαι@v--ana--- βούλομαι@v-pppemn- τις@p-p---mn- μέν@d-------- αὐτός@a-s---fa- ὁ@l-s---fa- ἐν@r-------- νικαία@n-s---fd- παρά@r-------- ὁ@l-p---mg- πατήρ@n-p---mg- ὁμολογέω@v-sappfa- πίστις@n-s---fa- τολμάω@v3pria--- ἀθετέω@v--ana--- τις@p-p---mn- δέ@d-------- σχηματίζω@v3ppie--- μέν@d-------- ὁμολογέω@v--pna--- αὐτός@p-s---fa- ὁ@l-p---fd- δέ@c-------- ἀλήθεια@n-p---fd- ἀρνέομαι@v3ppie--- παρερμηνεύω@v-pppamn- ὁ@l-s---na- ὁμοούσιος@a-s---na- καί@c-------- αὐτός@p-p---mn- βλασφημέω@v-pppamn- εἰς@r-------- ὁ@l-s---na- πνεῦμα@n-s---na- ὁ@l-s---na- ἅγιος@a-s---na- ἐν@r-------- ὁ@l-s---nd- φάσκω@v--pna--- αὐτός@p-p---ma- κτίσμα@n-s---na- εἰμί@v--pna--- αὐτός@p-s---na- καί@c-------- ποίημα@n-s---na- διά@r-------- ὁ@l-s---mg- υἱός@n-s---mg- γίγνομαι@v-srpana- ἀναγκαῖος@d-------- θεωρέω@v-papamn- ὁ@l-s---fa- ἐκ@r-------- ὁ@l-s---fg- τοιοῦτος@a-s---fg- βλασφημία@n-s---fg- βλάβη@n-s---fa- γίγνομαι@v-sppefa- κατά@r-------- ὁ@l-p---mg- λαός@n-p---mg- ἐπιδίδωμι@v--ana--- ὁ@l-s---fd- σός@a-s---fd- εὐλάβεια@n-s---fd- ὁ@l-s---fa- ἐν@r-------- νικαία@n-s---fd- ὁμολογέω@v-sappfa- πίστις@n-s---fa- σπουδάζω@v1paia--- ἵνα@c-------- γιγνώσκω@v3sasa--- σύ@p-s---mg- ὁ@l-s---fn- θεοσεβεία@n-s---fn- μετά@r-------- ὅσος@a-s---fg- ἀκρίβεια@n-s---fg- γράφω@v3srie--- καί@c-------- ὅσος@a-s---na- πλανάω@v3ppie--- ὁ@l-p---mn- παρά@r-------- οὗτος@p-s---fa- διδάσκω@v-pppamn-"
"Jovian.ep._2.1","γιγνώσκω@v2spma--- γάρ@d-------- θεοφιλής@a-s---mvs αὔγουστος@n-s---mv- ὅτι@c-------- οὗτος@p-s---fn- μέν@d-------- ἐκ@r-------- αἰών@n-s---mg- εἰμί@v3spia--- κηρύσσω@v-sppefn- οὗτος@p-s---fa- δέ@c-------- ὁμολογέω@v3paia--- ὁ@l-p---mn- ἐν@r-------- νικαία@n-s---fd- συνέρχομαι@v-papamn- πατήρ@n-p---mn- καί@c-------- οὗτος@p-s---fd- σύμψηφος@a-p---fn- τυγχάνω@v3ppia--- πᾶς@a-p---fn- ὁ@l-p---fn- πανταχοῦ@d-------- κατά@r-------- τόπος@n-s---ma- ἐκκλησία@n-p---fn- ὅς@l-p---fn- τε@d-------- κατά@r-------- ὁ@l-s---fa- σπάνιος@n-s---fa- καί@d-------- βρεττανία@n-s---fa- καί@d-------- γαλλία@n-s---fg- καί@d-------- ὁ@l-s---fg- ἰταλία@n-s---fg- πᾶς@a-s---fg- καί@c-------- δαλματία@n-p---fa- δακία@n-s---fg- τε@d-------- καί@c-------- μυσία@n-s---fg- μακεδονία@n-s---fg- καί@d-------- πᾶς@a-s---fg- ἑλλάς@n-s---fg- καί@d-------- ὁ@l-p---fn- κατά@r-------- ὁ@l-s---fa- ἀφρική@n-s---fa- πᾶς@a-p---fn- καί@d-------- σαρδανίη@n-s---fa- καί@d-------- κύπρος@n-s---fa- καί@c-------- κρήτη@n-s---fa- παμφυλία@n-s---fa- τε@d-------- καί@d-------- λυκία@n-s---fa- καί@c-------- ἰσαυρία@n-s---fa- καί@d-------- ὁ@l-p---fn- κατά@r-------- πᾶς@a-s---fa- ὁ@l-s---fa- αἴγυπτος@n-s---fa- καί@c-------- ὁ@l-p---fa- λιβύη@n-p---fa- καί@d-------- πόντος@n-s---ma- καί@d-------- καππαδοκία@n-s---fa- καί@d-------- ὁ@l-p---na- πλησίος@a-s---na- μέρος@n-p---nn- καί@c-------- ὁ@l-p---fn- κατά@r-------- ὁ@l-s---fa- ἀνατολή@n-s---fa- ἐκκλησία@n-p---fn- παρέξ@r-------- ὀλίγος@a-p---mg- ὁ@l-p---mg- ὁ@l-p---na- ἄρειος@n-s---mg- φρονέω@v-pppamg-"
"Jovian.ep._2.2","πᾶς@a-p---ng- γάρ@d-------- ὁ@l-p---ng- προερέω@v-prpeng- ὁ@l-s---fd- πεῖρα@n-s---fd- γιγνώσκω@v1pria--- ὁ@l-s---fa- γνώμη@n-s---fa- καί@c-------- γράμμα@n-p---na- ἔχω@v1ppia--- καί@d-------- οἶδα@v2sria--- ὦ@i-------- θεοφιλής@a-s---mvs αὔγουστος@n-s---mv- ὅτι@c-------- καί@d-------- ἄν@c-------- ὀλίγος@a-p---mn- τις@a-p---mn- ἀντιλέγω@v3ppsa--- οὗτος@a-s---fd- ὁ@l-s---fd- πίστις@n-s---fd- οὐ@d-------- δύναμαι@v3ppie--- πρόκριμα@n-p---na- ποιέω@v--pna--- πᾶς@a-s---fd- ὁ@l-s---fd- οἰκουμένη@v-sppefd- πολύς@a-s---md- γάρ@d-------- χρόνος@n-s---md- βλάπτω@v-pappmn- ἀπό@r-------- ὁ@l-s---fg- ἀρειανός@n-s---fg- αἵρεσις@n-s---fg- φιλόνεικος@a-s---nac νῦν@d-------- ἀνθίστημι@v3ppie--- ὁ@l-s---fd- εὐσέβεια@n-s---fd- καί@d-------- ὑπέρ@r-------- ὁ@l-s---ng- γιγνώσκω@v--pna--- ὁ@l-s---fa- σός@a-s---fa- εὐσέβεια@n-s---fa- καίτοι@d-------- γιγνώσκω@v-sppafa- ὅμως@d-------- σπουδάζω@v1paia--- ὁ@l-s---fa- ἐν@r-------- νικαία@n-s---fd- πίστις@n-s---fa- ὁμολογέω@v-sappfa- ὑπό@r-------- τριακόσιοι@a-p---mg- ἐπίσκοπος@a-p---mg- ὑποτάσσω@v--ana---"
"Jovian.ep._3.1","εἰμί@v3spia--- μέν@d-------- οὖν@d-------- ὁ@l-s---fn- παρά@r-------- ὁ@l-p---mg- πατήρ@n-p---mg- ὁμολογέω@v-sappfn- πίστις@n-s---fn- ἐν@r-------- νικαία@n-s---fd- οὗτος@a-s---fn-"
