"location","text"
"Gnomol.Epic._1","ἐπίκτητος@n-s---mg- θεός@n-s---mn- δίκαιος@a-s---fd- καί@c-------- μετρέω@v-srpefd- διάθεσις@n-s---fd- τιμάω@v2spma--- ἀλλά@c-------- μή@d-------- ἄμετρος@a-p---fd- δωρεά@n-p---fd- κολακεύω@v2spma--- οὐ@d-------- τε@c-------- γάρ@d-------- κολακεία@n-s---fd- χαίρω@v3spia--- θεός@n-s---mn- οὐ@d-------- τε@c-------- ὁ@l-s---mn- κολακεύω@v-sppamn- τιμάω@v3spia--- ὁ@l-s---na- θεῖος1@a-s---na- θεός@n-p---md- θύω@v2spma--- μή@d-------- ἡνίκα@c-------- ἄν@d-------- πλουτέω@v2sasa--- ἀλλά@c-------- ἡνίκα@c-------- ἄν@d-------- φρονέω@v2sasa--- ὁ@l-s---nn- μέν@d-------- γάρ@d-------- πλουτέω@v--pna--- καί@d-------- ὁ@l-p---mg- κακόδαίμων@a-p---mg- ὁ@l-s---nn- δέ@c-------- φρονέω@v--pna--- μόνος@a-s---na- ἴδιος@a-s---nn- εὐδαίμων@a-p---mg-"
"Gnomol.Epic._2","παρά@r-------- θεός@n-p---mg- μή@c-------- συνεχής@a-s---fa- αἰτέω@v2spma--- ὑγίεια@n-s---fa- σῶμα@n-s---ng- ἀλλά@c-------- διά@d-------- νεκῶς@d-------- λαμβάνω@v2spma--- σωφροσύνη@n-s---fa- ψυχή@n-s---fg- καί@c-------- οὐ@d-------- τε@c-------- ῥᾴδιος@d-------- νοσέω@v2sfia--- οὐ@d-------- τε@c-------- νοσέω@v-sppamn- δυσαρεστέω@v2sfia---"
"Gnomol.Epic._3","μή@d-------- ὅς@p-p---ng- ἐπιθυμέω@v2spia--- οὗτος@p-p---na- παρά@r-------- θεός@n-p---mg- αἰτέω@v2spma--- ἀλλά@c-------- ὅπως@c-------- αὐτός@p-s---fg- ἀπαλλάσσω@v2sasp--- ὁ@l-s---fg- ἐπιθυμία@n-s---fg- οὗτος@p-s---na- ζητέω@v2spma--- παρά@r-------- θεός@n-p---mg- τότε@d-------- σύ@p-s---mg- εἰσακούω@v3ppia--- ὁ@l-p---mn- θεός@n-p---mn- ἡνίκα@c-------- ἄν@d-------- μή@d-------- περί@r-------- ὁ@l-p---ng- ἡδύς@a-p---ng- ἀλλά@c-------- περί@r-------- ὁ@l-p---ng- καλός@a-p---ng- εὔχομαι@v2spse--- καί@d-------- τότε@d-------- σύ@p2s----d- δίδωμι@v3pfia--- ὁ@l-p---na- καλός@a-p---na- ἡνίκα@c-------- μή@d-------- ἡδονή@n-s---fd- ἀλλά@c-------- ἀρετή@n-s---fd- χαίρω@v2spia---"
"Gnomol.Epic._4","μιμνῄσκω@v2srme--- παρά@r-------- ὁ@l-p---ng- μέγας@a-p---ng- αἰτέω@v--pna--- ὁ@l-p---na- μέγας@a-p---na- μικρός@a-p---na- γάρ@d-------- οὐ@d-------- ἄν@d-------- δίδωμι@v3paoa--- οὐδείς@p-s---nn- θεός@n-s---mg- μέγας@a-s---nnc καί@c-------- ὑψηλός@a-s---nnc εὔχομαι@v-sppemn- τοιγάρ@d-------- θεός@n-p---md- αἰτέω@v2spma--- ὁ@l-p---na- θεῖος@a-p---na- ὅς@p-p---ng- οὐδείς@a-s---nn- σάρκινος@a-s---nn- καί@c-------- γήϊνος@a-s---nn- ψαύω@v3spia--- πάθος@n-s---nn-"
"Gnomol.Epic._5","ἐπίκτητος@n-s---mg- ὥσπερ@c-------- μέλισσα@n-s---fa- οὐ@d-------- διά@r-------- ὁ@l-s---na- κέντρον@n-s---na- μισέω@v2spia--- ἀλλά@c-------- διά@r-------- ὁ@l-s---ma- καρπός@n-s---ma- τημελέω@v2spia--- οὕτως@d-------- καί@d-------- φίλος@a-s---ma- μή@d-------- διά@r-------- ἐπίπληξις@n-s---fa- ἀποστρέφω@v2sasm--- ἀλλά@c-------- διά@r-------- ὁ@l-s---fa- εὔνοια@n-s---fa- ἀγαπάω@v2spma---"
"Gnomol.Epic._6","ἔοικα@n-p---md- ὁ@l-p---mn- κόλαξ@n-p---mn- κηφήν@v3spme--- καί@d-------- γάρ@d-------- ἀργός@a-p---mn- καί@d-------- ἄκεντρος@a-p---mn- καί@c-------- ὁ@l-p---ma- ἀλλότριος@a-p---ma- ἀναλίσκω@v-pppamn- κάματος@n-p---ma- ὁ@l-p---mn- φθονερός@n-p---mn- σφηξίς@d-------- καί@d-------- γάρ@d-------- πληκτικός@a-p---mn- καί@d-------- ἄπορος@a-p---mn- καί@d-------- ἀμετάδοτος@a-p---mn- καί@c-------- ἄχρ@a-p---mn- ε@a-p---mn- ‹@a-p---mn- ιι@a-p---mn- ὁ@l-p---mn- χρηστός@a-p---mn- μέλισσα@n-p---md- καί@d-------- γάρ@d-------- φιλόπονος@a-p---mn- καί@d-------- αὐτουργός@a-p---mn- καί@d-------- οἰκον@a-p---mn- ομικός@a-p---mn- καί@d-------- εὔπορος@a-p---mn- καί@d-------- πρᾶος@a-p---mn- καί@d-------- ἐπιπληκτικός@a-p---mn- καί@c-------- κοινωνικός@a-p---mn- ὥστε@d-------- εἰ@c-------- βούλομαι@v2spie--- φίλος@a-s---mn- ὑπάρχω@v-sppamn- μετά@r-------- πολύς@a-p---mg- διάγω@v--pna--- φίλος@a-p---mg- μι@v1spia--- μοῦ@v2samm--- ὁ@l-s---fa- μέλισσα@n-s---fa- καθαρός@a-s---nn- εἰμί@v3spma--- σύ@p2s---cd- ὁ@l-s---nn- σμῆνος@n-s---mn- κηφήν@a-p---ng- καί@c-------- σφήν@a-p---ng-"
"Gnomol.Epic._7","ὁ@l-p---ma- εἰς@r-------- φιλία@n-s---fa- σύ@p2s---cd- καθίημι@v-pppama- δοκιμάζω@v2spma--- μή@d-------- ἐκ@r-------- ὅς@p-p---ng- σύ@p2s---cd- δω@v3ppie--- ρόω@v3ppie--- ἀλλά@c-------- ἐκ@r-------- ὅς@p-p---ng- ἑαυτοῦ@p-p---md- μνάομαι@v3ppie--- καί@c-------- χαρίζω@v3ppie--- καί@c-------- κατά@v3paim--- εὐαγγελίζομαι@v3paim--- καί@c-------- διατίθημι@v3paia---"
"Gnomol.Epic._8","οὐ@d-------- ὁ@l-p---nn- χρῆμα@n-p---nn- φίλος@a-p---mn- ἀλλά@c-------- ὁ@l-s---mn- φίλος@a-s---mn- χρῆμα@n-p---na- καί@d-------- χρῆμα@n-p---na- μέν@d-------- φιλία@n-s---fa- οὐδέποτε@d-------- ἄν@d-------- ἐργάζομαι@v3paom--- ὥσπερ@c-------- οὐ@d-------- δέ@d-------- γῆ@n-s---fd- θεός@n-s---ma- φιλία@a-s---fn- δέ@d-------- χρῆμα@n-p---na- καί@d-------- ἄλλως@d-------- ἄν@d-------- κτάομαι@v3saom--- καθά@c-------- θεός@n-s---mn- γῆ@n-s---fa-"
