"location","text"
"Arr. Peripl._1.1","αὐτοκράτωρ@n-s---md- καῖσαρ@n-s---md- τραϊανός@a-s---md- ἀδριανός@n-s---md- σεβαστός@n-s---md- ἀρριανός@n-s---mn- χαίρω@v--pna--- εἰς@r-------- κολχίς@n-s---fa- ἥκω@v1ppia--- πόλις@n-s---fa- ἑλληνίς@a-s---fa- ὡς@c-------- λέγω3@v3spia--- ὁ@l-s---mn- ξενοφῶν@n-s---mn- ἐκεῖνος@a-s---mn- ἐπί@r-------- θάλασσα@n-s---fd- οἰκίζω@v-srpefa- σινωπός@n-p---mg- ἄποικος@a-s---fa- καί@c-------- ὁ@l-s---fa- θάλασσα@n-s---fa- ὁ@l-s---fa- ὁ@l-s---mg- εὔξεινος@n-s---mg- ἄσμενος@a-p---mn- κατεῖδον@v1paia--- ὅθεν@d-------- καί@c-------- ξενοφῶν@n-s---mn- καί@c-------- σύ@p-s---mn-"
"Arr. Peripl._1.2","καί@c-------- ὁ@l-p---mn- βωμός@n-p---mn- ἀνίστημι@v3pria--- ἤδη@d-------- λίθος@n-s---mg- μέντοι@d-------- γε@d-------- ὁ@l-s---mg- τραχύς@a-s---ng- καί@c-------- ὁ@l-p---nn- γράμμα@n-p---nn- διά@r-------- οὗτος@p-s---na- οὐ@d-------- εὔδηλος@a-p---nn- χαράσσω@v3srie--- ὁ@l-s---nn- δέ@d-------- ἑλληνικός@a-s---nn- ἐπίγραμμα@n-s---nn- καί@d-------- ἁμαρτάνω@d-------- γράφω@v3srie--- οἷος@p-p---nn- δή@d-------- ὑπό@r-------- βάρβαρος@n-p---mg- γράφω@v-sappnn- γιγνώσκω@v1sria--- οὖν@d-------- ὁ@l-p---ma- τε@d-------- βωμός@n-p---ma- λίθος@n-s---mg- λευκός@a-s---mg- ἀνατίθημι@v--ana--- καί@c-------- ὁ@l-p---na- ἐπιγράμματα@n-p---na- ἐγγράφω@v--ana--- εὔσημος@a-p---nd- ὁ@l-p---nd- γράμμα@n-p---nd-"
"Arr. Peripl._1.3","ὁ@l-s---mn- μέν@d-------- γάρ@d-------- ἀνδριάς@n-s---mn- ἵστημι@v3sria--- ὁ@l-s---mn- σός@a-s---mn- ὁ@l-s---na- μέν@d-------- σχῆμα@n-s---na- ἐπιτήδειος@d-------- ἀποδείκνυμι@v3spia--- γάρ@d-------- ὁ@l-s---fa- θάλασσα@n-s---fa- ὁ@l-s---fa- δέ@d-------- ἐργασία@n-s---fa- οὐ@d-------- τε@c-------- ὅμοιος@a-s---mn- σύ@p2s---cd- οὐ@d-------- τε@c-------- ἄλλως@d-------- καλός@a-s---mn-"
"Arr. Peripl._1.4","ὥστε@d-------- πέμπω@v2sama--- ἀνδριάς@n-s---ma- ἄξιος@a-s---ma- ἐπονομάζω@v--pne--- σός@a-s---ma- ἐν@r-------- ὁ@l-s---nd- αὐτός@a-s---nd- οὗτος@a-s---nd- σχῆμα@n-s---nd- ὁ@l-s---nn- γάρ@g-------- χωρίον@n-s---nn- ἐπιτήδειος@a-s---nns εἰς@r-------- μνήμη@n-s---fa- αἰώνιος@a-s---fa-"
"Arr. Peripl._2.1","ποιέω@v3srie--- δέ@d-------- καί@c-------- ὁ@l-s---mn- ναῦς@n-s---mn- λίθος@n-s---mg- τετράγωνος@a-s---mg- οὐ@d-------- φαῦλος@d-------- ἀλλά@c-------- ὁ@l-s---nn- ὁ@l-s---mg- ἑρμῆς@n-s---mg- ἄγαλμα@n-s---nn- οὐ@d-------- τε@c-------- ὁ@l-s---mg- ναός@n-s---mg- ἄξιος@a-s---nn- εἰμί@v3spia--- οὐ@d-------- τε@c-------- αὐτός@p-s---ng- ὁ@l-s---ng- χωρίον@n-s---ng- εἰ@c-------- δέ@g-------- σύ@p-s---md- δοκέω@v3spia--- πέμπω@v2sama--- ἐγώ@p-s---md- πεντάπους@n-s---ma- μάλιστα@d-------s ἑρμῆς@n-s---mg- ἄγαλμα@n-s---na- τηλικοῦτος@p-s---nn- γάρ@d-------- ἐγώ@p1s---cd- δοκέω@v3spia--- εἰμί@v--fnm--- ὡς@d-------- γε@d-------- πρός@r-------- ὁ@l-s---ma- ναός@n-s---ma- σύμμετρος@a-s---ma- καί@d-------- ἄλλος@p-s---na- ὁ@l-s---mg- φιλήσιος@n-s---mg- τετράπους@a-s---nn-"
"Arr. Peripl._2.2","οὐ@d-------- γάρ@d-------- ἀπό@r-------- τρόπος@n-s---mg- δοκέω@v3spia--- ἐγώ@p1s---md- σύνναος@a-s---mn- καί@c-------- σύμβωμος@a-s---mn- εἰμί@v--fnm--- ὁ@l-s---md- προπάτωρ@n-s---md- καί@d-------- ὅς@l-s---mn- μέν@d-------- τις@p-s---mn- ὁ@l-s---md- ἑρμῆς@n-s---md- ὅς@l-s---mn- δέ@d-------- ὁ@l-s---md- φιλήσιος@n-s---md- ὅς@l-s---mn- δέ@c-------- καί@d-------- ἄμφω@a-d---ng- θύω@n-s---fd- πάρειμι@v-sppamn- χαρίζω@v3ppie--- δέ@d-------- καί@d-------- οὗτος@p-p---mn- καί@d-------- ἐκεῖνος@p-p---mn- ὁ@l-s---md- τε@d-------- ἑρμῆς@n-s---md- καί@c-------- ὁ@l-s---md- φιλήσιος@n-s---md- ὁ@l-s---md- μέν@d-------- ἑρμῆς@n-s---md- ὅτι@c-------- ὁ@l-s---ma- ἔγγονος@n-s---ma- αὐτός@p-s---mg- τιμάω@v3ppia--- ὁ@l-s---md- δέ@c-------- φιλήσιος@n-s---md- ὅτι@c-------- ὁ@l-s---ma- αὐτός@p-s---mg- προπάτωρ@n-s---ma- ὡς@d-------- ἐγώ@p1s---mn- καί@d-------- παρανομέω@v1saia--- ἐνταῦθα@d-------- οὐ@d--------"
"Arr. Peripl._2.3","ὥσπερ@c-------- ὁ@l-s---mn- ξενοφῶν@n-s---mn- ἐκεῖνος@a-s---mn- ἐν@r-------- κάλπη@n-s---fg- λιμήν@n-s---md- ὑπό@r-------- ἄμαξα@n-s---fg- βοῦς@n-s---fa- λαμβάνω@v-sapamn- διά@r-------- ἀπορία@n-s---fa- ἱερεῖον@n-p---ng- ἀλλά@c-------- ὁ@l-p---mg- τραπεζούντιοι@a-p---mg- αὐτός@p-p---mg- παρασκευάζω@v-papamg- ἱερεῖον@n-s---na- οὐ@d-------- ἀγεννής@a-s---na- καί@d-------- σπλαγχνεύω@v1paim--- αὐτόθι@d-------- καί@c-------- ὁ@l-p---nd- σπλάγχνον@n-p---nd- ἐπιπείθω@v1paia--- ὅστις@p-s---nd- δέ@d-------- πρῶτος@a-s---nd- ὁ@l-p---na- ἀγαθός@a-p---na- εὔχομαι@v1piie--- οὐ@d-------- λανθάνω@v1ppia---"
"Arr. Peripl._2.4","σύ@p-s---ma- ὁ@l-s---ma- τε@d-------- τρόπος@n-s---ma- ὁ@l-s---ma- ἡμέτερος@a-s---ma- οὐ@d-------- ἀγνοέω@v-sppama- καί@c-------- σεαυτοῦ@p-s---md- σύνοιδα@v-srpama- ὅτι@c-------- ἄξιος@a-s---mn- εἰμί@v2spia--- ὑπέρ@r-------- ὅστις@p-s---ng- πᾶς@a-p---mn- ὅς@p-p---mg- εὔχομαι@v3paom--- ὁ@l-p---na- ἀγαθός@a-p---na- καί@c-------- ἄν@c-------- ὅσος@a-p---mn- ἐγώ@p-p---mg- ἐλάσσων@a-s---nac ὑπό@r-------- σύ@p-s---mg- εὖ@d-------- πάσχω@v3pria---"
"Arr. Peripl._3.1","ἐκ@r-------- τραπεζοῦντος@n-s---mg- δέ@d-------- ὁρμέω@v-pappmn- ὁ@l-s---fd- μέν@d-------- πρῶτος@a-s---fd- εἰς@r-------- ὕσσος@n-s---mg- λιμήν@n-s---ma- καθαίρω@v1paia--- καί@c-------- ὁ@l-p---ma- πεζός@a-p---ma- ὁ@l-p---ma- οὗτος@d-------- γυμνάζω@v1paia--- ὁ@l-s---fn- γάρ@d-------- τάξις@n-s---fn- οὗτος@a-s---fn- ὡς@c-------- οἶδα@v2sria--- πεζός@a-p---mg- εἰμί@v3spia--- καί@c-------- ἱππεύς@n-p---ma- εἴκοσι@a-------- εἰς@r-------- διακονία@n-s---fa- ἔχω@v3spia--- ἀλλά@d-------- καί@d-------- οὗτος@p-p---ma- ὁ@l-p---fa- λόγχη@n-p---fa- ἀκοντίζω@v--ana--- δέω@v3saia--- ἐνθένδε@d-------- πλέω@v1ppia--- ὁ@l-p---na-"
"Arr. Peripl._3.2","μέν@d-------- πρῶτος@a-p---na- ὁ@l-p---fd- αὔρα@n-p---fd- ὁ@l-p---fd- ἐκ@r-------- ὁ@l-p---mg- ποταμός@n-p---mg- πνέω@v-pppafd- ἕωθεν@d-------- καί@c-------- ἅμα@r-------- ὁ@l-p---fd- κώπη@n-p---fd- διαχράομαι@v-pppemn- ψυχρός@a-p---fn- μέν@d-------- γάρ@d-------- εἰμί@v3piia--- ὁ@l-p---fn- αὔρα@n-p---fn- ὡς@c-------- λέγω3@v3spia--- καί@d-------- ὅμηρος@n-s---mn- οὐ@d-------- ἱκανός@a-p---fn- δέ@c-------- ὁ@l-p---md- ταχύναυτέω@v--pna--- βούλομαι@v-pppemd- εἶτα@d-------- γαλήνη@n-s---fn- ἐπιλαμβάνω@v3saia--- ὥστε@c-------- ὁ@l-s---fd- εἰρεσία@n-s---fd- μόνος@a-s---fd- χράω@v1paim--- ἔπειτα@d--------"
